feedback_id,client_id,house_id,transaction_id,feedback_date,rating,comments
1537,1809,356,3131,2024-03-19,4,The house was in excellent condition and exceeded my expectations.
1538,360,418,1344,2024-03-19,5,I appreciate the transparency and professionalism throughout the transaction.
1539,1445,224,333,2024-03-19,4,I found the perfect home for my family. Couldn't be happier!
1540,2244,262,3424,2024-03-20,3,I appreciate the transparency and professionalism throughout the transaction.
1541,1068,654,992,2024-03-20,5,"The house had some issues, but they were addressed promptly by the seller."
1542,802,622,620,2024-03-20,1,"The house had some issues, but they were addressed promptly by the seller."
1543,334,333,1905,2024-03-21,4,The house was in excellent condition and exceeded my expectations.
1544,2219,218,860,2024-03-21,1,"The process was a bit slow, but overall, I am satisfied with the outcome."
1545,2544,259,4899,2024-03-21,3,The house was in excellent condition and exceeded my expectations.
1546,808,841,1270,2024-03-21,2,"The house had some issues, but they were addressed promptly by the seller."
1547,2828,95,336,2024-03-22,4,"The process was a bit slow, but overall, I am satisfied with the outcome."
1548,339,288,2769,2024-03-22,1,I appreciate the transparency and professionalism throughout the transaction.
1549,2010,527,1059,2024-03-22,2,I found the perfect home for my family. Couldn't be happier!
1550,1877,40,3993,2024-03-23,5,The property listing was accurate and met all my requirements.
1551,1385,454,2887,2024-03-23,2,I found the perfect home for my family. Couldn't be happier!
1552,465,452,2426,2024-03-23,4,I found the perfect home for my family. Couldn't be happier!
1553,12,354,1348,2024-03-23,1,The property listing was accurate and met all my requirements.
1554,1753,666,4549,2024-03-24,5,I appreciate the transparency and professionalism throughout the transaction.
1555,1642,513,228,2024-03-24,5,The property listing was accurate and met all my requirements.
1556,2130,679,950,2024-03-24,4,"The house had some issues, but they were addressed promptly by the seller."
1557,205,490,812,2024-03-25,1,"There were some delays, but the final result was worth the wait."
1558,1583,476,4323,2024-03-25,4,"There were some delays, but the final result was worth the wait."
1559,1670,545,1227,2024-03-25,4,I appreciate the transparency and professionalism throughout the transaction.
1560,642,559,4467,2024-03-25,1,"The negotiation process was tough, but we managed to reach an agreement."
1561,380,69,3349,2024-03-26,4,"The negotiation process was tough, but we managed to reach an agreement."
1562,1414,433,2253,2024-03-26,1,"The house had some issues, but they were addressed promptly by the seller."
1563,1421,789,2187,2024-03-26,2,The agent was very helpful and responsive. Highly recommended!
1564,1694,141,3310,2024-03-27,4,The agent was very helpful and responsive. Highly recommended!
1565,2889,644,2080,2024-03-27,2,I found the perfect home for my family. Couldn't be happier!
1566,93,578,1229,2024-03-27,5,The property listing was accurate and met all my requirements.
1567,1999,118,4779,2024-03-28,4,"The process was a bit slow, but overall, I am satisfied with the outcome."
1568,2163,893,4411,2024-03-28,4,The house was in excellent condition and exceeded my expectations.
1569,1728,715,3498,2024-03-28,2,"The house had some issues, but they were addressed promptly by the seller."
1570,2167,151,3926,2024-03-28,5,"There were some delays, but the final result was worth the wait."
1571,2939,245,4683,2024-03-29,4,The property listing was accurate and met all my requirements.
1572,2287,881,686,2024-03-29,4,"The negotiation process was tough, but we managed to reach an agreement."
1573,113,690,1678,2024-03-29,3,The house was in excellent condition and exceeded my expectations.
1574,1331,435,1757,2024-03-30,2,"The process was a bit slow, but overall, I am satisfied with the outcome."
1575,1321,737,2359,2024-03-30,2,I appreciate the transparency and professionalism throughout the transaction.
1576,1143,141,4445,2024-03-30,3,The agent was very helpful and responsive. Highly recommended!
1577,1443,239,3356,2024-03-30,3,I appreciate the transparency and professionalism throughout the transaction.
1578,2214,617,2183,2024-03-31,5,I appreciate the transparency and professionalism throughout the transaction.
1579,2211,315,1528,2024-03-31,4,"The negotiation process was tough, but we managed to reach an agreement."
1580,1307,628,2929,2024-03-31,5,The agent was very helpful and responsive. Highly recommended!
1581,2482,148,3315,2024-04-01,3,"The process was a bit slow, but overall, I am satisfied with the outcome."
1582,887,258,1747,2024-04-01,5,I had a pleasant experience with the transaction. Everything went smoothly.
1583,2350,342,759,2024-04-01,4,I appreciate the transparency and professionalism throughout the transaction.
1584,2040,415,226,2024-04-01,1,The house was in excellent condition and exceeded my expectations.
1585,2896,674,575,2024-04-02,4,I found the perfect home for my family. Couldn't be happier!
1586,91,919,4244,2024-04-02,2,"There were some delays, but the final result was worth the wait."
1587,2355,309,24,2024-04-02,5,I found the perfect home for my family. Couldn't be happier!
1588,2054,430,3731,2024-04-03,1,The house was in excellent condition and exceeded my expectations.
1589,248,608,4771,2024-04-03,3,I had a pleasant experience with the transaction. Everything went smoothly.
1590,2978,798,2140,2024-04-03,1,I appreciate the transparency and professionalism throughout the transaction.
1591,945,810,1147,2024-04-03,5,The agent was very helpful and responsive. Highly recommended!
1592,16,974,490,2024-04-04,3,The agent was very helpful and responsive. Highly recommended!
1593,1257,875,1878,2024-04-04,5,I had a pleasant experience with the transaction. Everything went smoothly.
1594,2036,714,2227,2024-04-04,2,"The process was a bit slow, but overall, I am satisfied with the outcome."
1595,1108,294,1410,2024-04-05,5,The house was in excellent condition and exceeded my expectations.
1596,176,940,1442,2024-04-05,2,The house was in excellent condition and exceeded my expectations.
1597,188,75,4857,2024-04-05,3,The property listing was accurate and met all my requirements.
1598,2278,627,2748,2024-04-05,3,The property listing was accurate and met all my requirements.
1599,2640,852,646,2024-04-06,3,"There were some delays, but the final result was worth the wait."
1600,2025,413,1103,2024-04-06,1,The agent was very helpful and responsive. Highly recommended!
1601,635,496,1404,2024-04-06,2,The agent was very helpful and responsive. Highly recommended!
1602,1338,178,2079,2024-04-07,4,I had a pleasant experience with the transaction. Everything went smoothly.
1603,2284,375,996,2024-04-07,4,The house was in excellent condition and exceeded my expectations.
1604,89,297,4758,2024-04-07,1,I had a pleasant experience with the transaction. Everything went smoothly.
1605,2292,969,4131,2024-04-07,5,The house was in excellent condition and exceeded my expectations.
1606,2228,575,761,2024-04-08,4,The agent was very helpful and responsive. Highly recommended!
1607,621,230,2868,2024-04-08,1,"There were some delays, but the final result was worth the wait."
1608,2369,59,940,2024-04-08,2,"The house had some issues, but they were addressed promptly by the seller."
1609,361,729,4540,2024-04-09,3,The agent was very helpful and responsive. Highly recommended!
1610,1054,59,2127,2024-04-09,5,I appreciate the transparency and professionalism throughout the transaction.
1611,1268,679,4941,2024-04-09,3,"The house had some issues, but they were addressed promptly by the seller."
1612,2705,203,533,2024-04-10,2,I appreciate the transparency and professionalism throughout the transaction.
1613,1487,153,4946,2024-04-10,3,The agent was very helpful and responsive. Highly recommended!
1614,2311,271,1283,2024-04-10,4,The property listing was accurate and met all my requirements.
1615,1221,873,4555,2024-04-10,5,The property listing was accurate and met all my requirements.
1616,2692,14,447,2024-04-11,1,I found the perfect home for my family. Couldn't be happier!
1617,1426,142,4434,2024-04-11,3,The property listing was accurate and met all my requirements.
1618,1895,739,3696,2024-04-11,3,I appreciate the transparency and professionalism throughout the transaction.
1619,92,1,4227,2024-04-12,5,"The house had some issues, but they were addressed promptly by the seller."
1620,1806,81,4061,2024-04-12,5,I found the perfect home for my family. Couldn't be happier!
1621,1905,946,1078,2024-04-12,1,"The process was a bit slow, but overall, I am satisfied with the outcome."
1622,2350,83,1094,2024-04-12,5,"The house had some issues, but they were addressed promptly by the seller."
1623,2515,766,919,2024-04-13,1,The property listing was accurate and met all my requirements.
1624,1516,821,3575,2024-04-13,5,I found the perfect home for my family. Couldn't be happier!
1625,1874,512,2868,2024-04-13,2,"The negotiation process was tough, but we managed to reach an agreement."
1626,2263,367,2246,2024-04-14,4,"The house had some issues, but they were addressed promptly by the seller."
1627,691,217,4349,2024-04-14,2,"The negotiation process was tough, but we managed to reach an agreement."
1628,2337,436,4178,2024-04-14,3,I found the perfect home for my family. Couldn't be happier!
1629,2068,447,2645,2024-04-14,1,I found the perfect home for my family. Couldn't be happier!
1630,2569,854,3367,2024-04-15,2,I found the perfect home for my family. Couldn't be happier!
1631,1669,733,3754,2024-04-15,4,The agent was very helpful and responsive. Highly recommended!
1632,722,193,2784,2024-04-15,2,"There were some delays, but the final result was worth the wait."
1633,366,303,2027,2024-04-16,3,I appreciate the transparency and professionalism throughout the transaction.
1634,2012,883,3319,2024-04-16,1,"The process was a bit slow, but overall, I am satisfied with the outcome."
1635,1895,183,2321,2024-04-16,1,I appreciate the transparency and professionalism throughout the transaction.
1636,1842,744,2018,2024-04-16,5,I had a pleasant experience with the transaction. Everything went smoothly.
1637,42,431,4148,2024-04-17,4,The house was in excellent condition and exceeded my expectations.
1638,1586,988,4878,2024-04-17,4,The property listing was accurate and met all my requirements.
1639,2507,957,2431,2024-04-17,1,The agent was very helpful and responsive. Highly recommended!
1640,1121,985,395,2024-04-18,4,I found the perfect home for my family. Couldn't be happier!
1641,695,119,2675,2024-04-18,2,"The house had some issues, but they were addressed promptly by the seller."
1642,2652,127,1960,2024-04-18,5,I had a pleasant experience with the transaction. Everything went smoothly.
1643,2287,590,2952,2024-04-18,3,I found the perfect home for my family. Couldn't be happier!
1644,905,43,4200,2024-04-19,4,The house was in excellent condition and exceeded my expectations.
1645,1899,388,4635,2024-04-19,4,The house was in excellent condition and exceeded my expectations.
1646,2137,637,3557,2024-04-19,5,"The house had some issues, but they were addressed promptly by the seller."
1647,1464,629,168,2024-04-20,3,I had a pleasant experience with the transaction. Everything went smoothly.
1648,2834,997,2735,2024-04-20,2,I found the perfect home for my family. Couldn't be happier!
1649,1316,596,1978,2024-04-20,1,"The negotiation process was tough, but we managed to reach an agreement."
1650,2166,347,4363,2024-04-20,4,The house was in excellent condition and exceeded my expectations.
1651,2184,664,4968,2024-04-21,2,The property listing was accurate and met all my requirements.
1652,2960,755,4504,2024-04-21,2,"The negotiation process was tough, but we managed to reach an agreement."
1653,1943,842,453,2024-04-21,4,"There were some delays, but the final result was worth the wait."
1654,2288,445,2885,2024-04-22,1,"There were some delays, but the final result was worth the wait."
1655,1668,740,462,2024-04-22,4,"The negotiation process was tough, but we managed to reach an agreement."
1656,2808,358,192,2024-04-22,1,"The negotiation process was tough, but we managed to reach an agreement."
1657,141,478,1233,2024-04-22,1,"The process was a bit slow, but overall, I am satisfied with the outcome."
1658,1527,895,3288,2024-04-23,5,"The negotiation process was tough, but we managed to reach an agreement."
1659,1033,315,4128,2024-04-23,4,I appreciate the transparency and professionalism throughout the transaction.
1660,1939,504,2885,2024-04-23,5,The house was in excellent condition and exceeded my expectations.
1661,1275,185,2842,2024-04-24,4,"There were some delays, but the final result was worth the wait."
1662,1463,112,4818,2024-04-24,5,"The house had some issues, but they were addressed promptly by the seller."
1663,1969,233,1834,2024-04-24,5,The house was in excellent condition and exceeded my expectations.
1664,2106,768,4046,2024-04-25,4,I found the perfect home for my family. Couldn't be happier!
1665,820,697,1736,2024-04-25,1,I had a pleasant experience with the transaction. Everything went smoothly.
1666,2298,886,2633,2024-04-25,4,I found the perfect home for my family. Couldn't be happier!
1667,2477,68,2702,2024-04-25,2,The house was in excellent condition and exceeded my expectations.
1668,1897,893,724,2024-04-26,1,The property listing was accurate and met all my requirements.
1669,91,972,1397,2024-04-26,2,I appreciate the transparency and professionalism throughout the transaction.
1670,1423,737,2074,2024-04-26,2,I had a pleasant experience with the transaction. Everything went smoothly.
1671,1740,332,4783,2024-04-27,3,"The house had some issues, but they were addressed promptly by the seller."
1672,2464,534,1383,2024-04-27,5,The house was in excellent condition and exceeded my expectations.
1673,1060,400,4037,2024-04-27,3,"The process was a bit slow, but overall, I am satisfied with the outcome."
1674,2352,436,2593,2024-04-27,4,I had a pleasant experience with the transaction. Everything went smoothly.
1675,1875,145,1680,2024-04-28,2,The property listing was accurate and met all my requirements.
1676,1716,611,801,2024-04-28,3,The agent was very helpful and responsive. Highly recommended!
1677,814,690,3014,2024-04-28,4,"The house had some issues, but they were addressed promptly by the seller."
1678,520,352,1849,2024-04-29,2,"There were some delays, but the final result was worth the wait."
1679,2388,963,35,2024-04-29,5,I had a pleasant experience with the transaction. Everything went smoothly.
1680,1607,291,1016,2024-04-29,2,"The house had some issues, but they were addressed promptly by the seller."
1681,2441,207,998,2024-04-29,5,The agent was very helpful and responsive. Highly recommended!
1682,744,362,3968,2024-04-30,5,The property listing was accurate and met all my requirements.
1683,639,978,4260,2024-04-30,3,"The process was a bit slow, but overall, I am satisfied with the outcome."
1684,353,695,3773,2024-04-30,4,The agent was very helpful and responsive. Highly recommended!
1685,687,442,157,2024-05-01,4,I appreciate the transparency and professionalism throughout the transaction.
1686,1620,721,1713,2024-05-01,2,I appreciate the transparency and professionalism throughout the transaction.
1687,2374,597,3540,2024-05-01,4,The agent was very helpful and responsive. Highly recommended!
1688,2977,202,682,2024-05-01,1,"The negotiation process was tough, but we managed to reach an agreement."
1689,2477,654,977,2024-05-02,2,"The negotiation process was tough, but we managed to reach an agreement."
1690,1630,863,1665,2024-05-02,1,"The negotiation process was tough, but we managed to reach an agreement."
1691,1396,754,1496,2024-05-02,1,The property listing was accurate and met all my requirements.
1692,2700,450,4894,2024-05-03,2,The property listing was accurate and met all my requirements.
1693,2879,584,2706,2024-05-03,4,I found the perfect home for my family. Couldn't be happier!
1694,2960,454,3590,2024-05-03,4,The house was in excellent condition and exceeded my expectations.
1695,1831,324,1820,2024-05-03,1,The house was in excellent condition and exceeded my expectations.
1696,1282,494,124,2024-05-04,3,The house was in excellent condition and exceeded my expectations.
1697,2150,558,3123,2024-05-04,2,"The house had some issues, but they were addressed promptly by the seller."
1698,831,890,3301,2024-05-04,2,The house was in excellent condition and exceeded my expectations.
1699,2640,229,1515,2024-05-05,2,I appreciate the transparency and professionalism throughout the transaction.
1700,95,478,2519,2024-05-05,2,"There were some delays, but the final result was worth the wait."
1701,1642,130,1207,2024-05-05,5,The house was in excellent condition and exceeded my expectations.
1702,1848,161,853,2024-05-05,4,"There were some delays, but the final result was worth the wait."
1703,853,797,1807,2024-05-06,3,"The process was a bit slow, but overall, I am satisfied with the outcome."
1704,723,363,1683,2024-05-06,5,"The process was a bit slow, but overall, I am satisfied with the outcome."
1705,2820,688,1704,2024-05-06,3,The house was in excellent condition and exceeded my expectations.
1706,2299,773,4486,2024-05-07,4,I had a pleasant experience with the transaction. Everything went smoothly.
1707,806,127,3634,2024-05-07,5,I appreciate the transparency and professionalism throughout the transaction.
1708,2369,944,2700,2024-05-07,3,I appreciate the transparency and professionalism throughout the transaction.
1709,161,464,2666,2024-05-08,5,"The process was a bit slow, but overall, I am satisfied with the outcome."
1710,1838,582,1742,2024-05-08,5,"There were some delays, but the final result was worth the wait."
1711,2806,980,466,2024-05-08,3,"There were some delays, but the final result was worth the wait."
1712,741,463,3384,2024-05-08,4,"There were some delays, but the final result was worth the wait."
1713,538,984,2023,2024-05-09,1,"The house had some issues, but they were addressed promptly by the seller."
1714,2589,927,4327,2024-05-09,5,I found the perfect home for my family. Couldn't be happier!
1715,1999,693,871,2024-05-09,3,I found the perfect home for my family. Couldn't be happier!
1716,2338,689,1667,2024-05-10,3,I found the perfect home for my family. Couldn't be happier!
1717,1983,496,2798,2024-05-10,4,I appreciate the transparency and professionalism throughout the transaction.
1718,1961,427,3343,2024-05-10,1,"The process was a bit slow, but overall, I am satisfied with the outcome."
1719,1731,426,4619,2024-05-10,2,The agent was very helpful and responsive. Highly recommended!
1720,412,801,907,2024-05-11,2,"The process was a bit slow, but overall, I am satisfied with the outcome."
1721,2741,662,24,2024-05-11,5,I had a pleasant experience with the transaction. Everything went smoothly.
1722,1633,440,2123,2024-05-11,2,The house was in excellent condition and exceeded my expectations.
1723,1465,406,2912,2024-05-12,5,I had a pleasant experience with the transaction. Everything went smoothly.
1724,2281,768,651,2024-05-12,2,The agent was very helpful and responsive. Highly recommended!
1725,153,245,3508,2024-05-12,3,The agent was very helpful and responsive. Highly recommended!
1726,1824,241,2278,2024-05-12,2,The house was in excellent condition and exceeded my expectations.
1727,1448,417,1895,2024-05-13,3,I found the perfect home for my family. Couldn't be happier!
1728,1625,268,1907,2024-05-13,1,"The process was a bit slow, but overall, I am satisfied with the outcome."
1729,1048,537,2616,2024-05-13,3,"The negotiation process was tough, but we managed to reach an agreement."
1730,633,943,4433,2024-05-14,5,"There were some delays, but the final result was worth the wait."
1731,2241,276,823,2024-05-14,1,"There were some delays, but the final result was worth the wait."
1732,2377,284,3831,2024-05-14,3,"The negotiation process was tough, but we managed to reach an agreement."
1733,341,938,2162,2024-05-14,1,"The process was a bit slow, but overall, I am satisfied with the outcome."
1734,1085,149,4821,2024-05-15,2,I appreciate the transparency and professionalism throughout the transaction.
1735,121,82,2058,2024-05-15,1,"The house had some issues, but they were addressed promptly by the seller."
1736,2873,598,4131,2024-05-15,3,I had a pleasant experience with the transaction. Everything went smoothly.
1737,2421,364,1271,2024-05-16,2,I had a pleasant experience with the transaction. Everything went smoothly.
1738,2980,458,4122,2024-05-16,4,"The process was a bit slow, but overall, I am satisfied with the outcome."
1739,2087,410,1100,2024-05-16,2,"The house had some issues, but they were addressed promptly by the seller."
1740,1117,449,4972,2024-05-16,5,I appreciate the transparency and professionalism throughout the transaction.
1741,107,391,4138,2024-05-17,2,The agent was very helpful and responsive. Highly recommended!
1742,953,108,615,2024-05-17,3,"The house had some issues, but they were addressed promptly by the seller."
1743,2785,360,3717,2024-05-17,5,I appreciate the transparency and professionalism throughout the transaction.
1744,2500,507,32,2024-05-18,3,The property listing was accurate and met all my requirements.
1745,935,719,3453,2024-05-18,5,The agent was very helpful and responsive. Highly recommended!
1746,2019,768,1126,2024-05-18,2,The agent was very helpful and responsive. Highly recommended!
1747,1268,214,1011,2024-05-18,4,"The process was a bit slow, but overall, I am satisfied with the outcome."
1748,457,167,113,2024-05-19,3,"The house had some issues, but they were addressed promptly by the seller."
1749,760,989,513,2024-05-19,2,I had a pleasant experience with the transaction. Everything went smoothly.
1750,2087,271,1446,2024-05-19,2,The property listing was accurate and met all my requirements.
1751,570,296,3319,2024-05-20,2,The agent was very helpful and responsive. Highly recommended!
1752,2924,618,3511,2024-05-20,5,The agent was very helpful and responsive. Highly recommended!
1753,2993,105,3622,2024-05-20,3,I found the perfect home for my family. Couldn't be happier!
1754,2844,516,4597,2024-05-20,3,I appreciate the transparency and professionalism throughout the transaction.
1755,2507,515,2347,2024-05-21,3,I appreciate the transparency and professionalism throughout the transaction.
1756,258,973,2312,2024-05-21,3,I appreciate the transparency and professionalism throughout the transaction.
1757,1931,716,4779,2024-05-21,2,"The negotiation process was tough, but we managed to reach an agreement."
1758,2223,697,4349,2024-05-22,1,I found the perfect home for my family. Couldn't be happier!
1759,2762,107,3144,2024-05-22,5,"There were some delays, but the final result was worth the wait."
1760,2048,984,2135,2024-05-22,1,"There were some delays, but the final result was worth the wait."
1761,1970,589,4035,2024-05-23,2,"There were some delays, but the final result was worth the wait."
1762,1766,934,1162,2024-05-23,2,The house was in excellent condition and exceeded my expectations.
1763,2636,322,3168,2024-05-23,5,The agent was very helpful and responsive. Highly recommended!
1764,2665,232,2487,2024-05-23,3,I had a pleasant experience with the transaction. Everything went smoothly.
1765,881,442,453,2024-05-24,2,I had a pleasant experience with the transaction. Everything went smoothly.
1766,209,200,3269,2024-05-24,5,I found the perfect home for my family. Couldn't be happier!
1767,1351,294,1928,2024-05-24,4,I found the perfect home for my family. Couldn't be happier!
1768,796,985,4032,2024-05-25,3,The property listing was accurate and met all my requirements.
1769,2110,474,3685,2024-05-25,2,I found the perfect home for my family. Couldn't be happier!
1770,1190,721,902,2024-05-25,3,"There were some delays, but the final result was worth the wait."
1771,1602,535,2419,2024-05-25,1,The property listing was accurate and met all my requirements.
1772,1746,59,3748,2024-05-26,1,I found the perfect home for my family. Couldn't be happier!
1773,2728,359,2775,2024-05-26,4,I appreciate the transparency and professionalism throughout the transaction.
1774,76,941,209,2024-05-26,1,The agent was very helpful and responsive. Highly recommended!
1775,2964,858,26,2024-05-27,2,I appreciate the transparency and professionalism throughout the transaction.
1776,2128,203,950,2024-05-27,5,The agent was very helpful and responsive. Highly recommended!
1777,794,49,4308,2024-05-27,1,The house was in excellent condition and exceeded my expectations.
1778,1407,21,2432,2024-05-27,5,"The house had some issues, but they were addressed promptly by the seller."
1779,1892,670,3598,2024-05-28,5,"The house had some issues, but they were addressed promptly by the seller."
1780,2215,11,3183,2024-05-28,3,"The negotiation process was tough, but we managed to reach an agreement."
1781,2557,523,46,2024-05-28,4,"There were some delays, but the final result was worth the wait."
1782,2027,988,2379,2024-05-29,3,I found the perfect home for my family. Couldn't be happier!
1783,2558,781,3198,2024-05-29,1,"The house had some issues, but they were addressed promptly by the seller."
1784,1812,705,4444,2024-05-29,1,I had a pleasant experience with the transaction. Everything went smoothly.
1785,2232,121,4685,2024-05-29,4,"The process was a bit slow, but overall, I am satisfied with the outcome."
1786,1783,789,2439,2024-05-30,4,"The process was a bit slow, but overall, I am satisfied with the outcome."
1787,1779,744,3268,2024-05-30,5,"The process was a bit slow, but overall, I am satisfied with the outcome."
1788,207,637,739,2024-05-30,5,The house was in excellent condition and exceeded my expectations.
1789,1072,423,3600,2024-05-31,3,"The negotiation process was tough, but we managed to reach an agreement."
1790,597,73,2336,2024-05-31,1,I found the perfect home for my family. Couldn't be happier!
1791,2739,882,1079,2024-05-31,5,I had a pleasant experience with the transaction. Everything went smoothly.
1792,994,532,516,2024-05-31,3,"There were some delays, but the final result was worth the wait."
1793,1819,467,3236,2024-06-01,1,"The negotiation process was tough, but we managed to reach an agreement."
1794,1716,417,2964,2024-06-01,2,I had a pleasant experience with the transaction. Everything went smoothly.
1795,1639,113,1581,2024-06-01,4,I appreciate the transparency and professionalism throughout the transaction.
1796,1507,170,2967,2024-06-02,2,"The negotiation process was tough, but we managed to reach an agreement."
1797,1312,408,4709,2024-06-02,4,The house was in excellent condition and exceeded my expectations.
1798,2868,820,3707,2024-06-02,1,The agent was very helpful and responsive. Highly recommended!
1799,2635,508,3622,2024-06-02,1,"The negotiation process was tough, but we managed to reach an agreement."
1800,2420,750,545,2024-06-03,3,I found the perfect home for my family. Couldn't be happier!
1801,1185,833,2059,2024-06-03,5,"The house had some issues, but they were addressed promptly by the seller."
1802,660,387,2002,2024-06-03,5,"The process was a bit slow, but overall, I am satisfied with the outcome."
1803,898,779,3080,2024-06-04,1,The house was in excellent condition and exceeded my expectations.
1804,1990,22,2178,2024-06-04,1,I found the perfect home for my family. Couldn't be happier!
1805,626,969,3253,2024-06-04,4,The property listing was accurate and met all my requirements.
1806,2661,881,1269,2024-06-05,5,"The process was a bit slow, but overall, I am satisfied with the outcome."
1807,1229,371,3213,2024-06-05,3,The agent was very helpful and responsive. Highly recommended!
1808,2965,754,4130,2024-06-05,1,I appreciate the transparency and professionalism throughout the transaction.
1809,1195,169,3376,2024-06-05,4,I appreciate the transparency and professionalism throughout the transaction.
1810,1934,874,4990,2024-06-06,4,"The negotiation process was tough, but we managed to reach an agreement."
1811,1320,737,4797,2024-06-06,1,"The process was a bit slow, but overall, I am satisfied with the outcome."
1812,2336,163,2202,2024-06-06,4,"The negotiation process was tough, but we managed to reach an agreement."
1813,2468,824,1141,2024-06-07,3,I had a pleasant experience with the transaction. Everything went smoothly.
1814,1908,491,1651,2024-06-07,4,The property listing was accurate and met all my requirements.
1815,2487,601,772,2024-06-07,3,I appreciate the transparency and professionalism throughout the transaction.
1816,1971,255,433,2024-06-07,1,I found the perfect home for my family. Couldn't be happier!
1817,2846,365,1561,2024-06-08,1,The house was in excellent condition and exceeded my expectations.
1818,1697,821,3561,2024-06-08,5,The house was in excellent condition and exceeded my expectations.
1819,2272,753,3701,2024-06-08,2,The property listing was accurate and met all my requirements.
1820,297,72,4657,2024-06-09,1,The house was in excellent condition and exceeded my expectations.
1821,1572,726,1477,2024-06-09,2,"There were some delays, but the final result was worth the wait."
1822,1667,457,4381,2024-06-09,2,"There were some delays, but the final result was worth the wait."
1823,2788,137,4219,2024-06-09,1,"The process was a bit slow, but overall, I am satisfied with the outcome."
1824,2247,757,2906,2024-06-10,5,I appreciate the transparency and professionalism throughout the transaction.
1825,1901,621,1447,2024-06-10,4,"The negotiation process was tough, but we managed to reach an agreement."
1826,282,282,4572,2024-06-10,5,The house was in excellent condition and exceeded my expectations.
1827,187,338,4969,2024-06-11,2,"The house had some issues, but they were addressed promptly by the seller."
1828,1872,68,2823,2024-06-11,4,The house was in excellent condition and exceeded my expectations.
1829,1176,991,4482,2024-06-11,3,The agent was very helpful and responsive. Highly recommended!
1830,85,764,4836,2024-06-11,3,"The house had some issues, but they were addressed promptly by the seller."
1831,1547,385,281,2024-06-12,2,"The process was a bit slow, but overall, I am satisfied with the outcome."
1832,2212,366,2593,2024-06-12,3,I appreciate the transparency and professionalism throughout the transaction.
1833,2601,430,1901,2024-06-12,3,"The process was a bit slow, but overall, I am satisfied with the outcome."
1834,2834,867,2863,2024-06-13,3,The property listing was accurate and met all my requirements.
1835,292,617,1079,2024-06-13,4,"The negotiation process was tough, but we managed to reach an agreement."
1836,2907,196,1525,2024-06-13,3,The house was in excellent condition and exceeded my expectations.
1837,254,28,1888,2024-06-13,3,The house was in excellent condition and exceeded my expectations.
1838,2733,130,1921,2024-06-14,4,"The house had some issues, but they were addressed promptly by the seller."
1839,1209,643,2603,2024-06-14,3,I had a pleasant experience with the transaction. Everything went smoothly.
1840,1957,996,2588,2024-06-14,3,I appreciate the transparency and professionalism throughout the transaction.
1841,1124,641,415,2024-06-15,4,The agent was very helpful and responsive. Highly recommended!
1842,794,569,2144,2024-06-15,5,"There were some delays, but the final result was worth the wait."
1843,1053,781,1978,2024-06-15,5,"The negotiation process was tough, but we managed to reach an agreement."
1844,80,189,919,2024-06-15,3,"The house had some issues, but they were addressed promptly by the seller."
1845,974,86,710,2024-06-16,5,The house was in excellent condition and exceeded my expectations.
1846,213,203,4887,2024-06-16,4,I had a pleasant experience with the transaction. Everything went smoothly.
1847,453,804,613,2024-06-16,2,"There were some delays, but the final result was worth the wait."
1848,2405,244,2264,2024-06-17,1,The agent was very helpful and responsive. Highly recommended!
1849,2157,789,843,2024-06-17,4,I found the perfect home for my family. Couldn't be happier!
1850,604,961,4426,2024-06-17,2,I had a pleasant experience with the transaction. Everything went smoothly.
1851,2497,85,4633,2024-06-17,2,"There were some delays, but the final result was worth the wait."
1852,787,559,4762,2024-06-18,5,The house was in excellent condition and exceeded my expectations.
1853,2016,498,3019,2024-06-18,2,The agent was very helpful and responsive. Highly recommended!
1854,528,944,2272,2024-06-18,4,The agent was very helpful and responsive. Highly recommended!
1855,970,324,537,2024-06-19,1,"The negotiation process was tough, but we managed to reach an agreement."
1856,2969,178,2843,2024-06-19,3,The property listing was accurate and met all my requirements.
1857,2495,766,2283,2024-06-19,2,The agent was very helpful and responsive. Highly recommended!
1858,1855,997,3747,2024-06-20,3,The house was in excellent condition and exceeded my expectations.
1859,1067,194,1959,2024-06-20,2,"There were some delays, but the final result was worth the wait."
1860,2159,916,2031,2024-06-20,1,The property listing was accurate and met all my requirements.
1861,2747,648,4733,2024-06-20,1,"The house had some issues, but they were addressed promptly by the seller."
1862,321,418,2582,2024-06-21,4,"The process was a bit slow, but overall, I am satisfied with the outcome."
1863,1651,601,1298,2024-06-21,1,The property listing was accurate and met all my requirements.
1864,2024,952,4548,2024-06-21,5,I appreciate the transparency and professionalism throughout the transaction.
1865,1624,675,3835,2024-06-22,5,The agent was very helpful and responsive. Highly recommended!
1866,1722,149,3622,2024-06-22,5,I appreciate the transparency and professionalism throughout the transaction.
1867,1406,26,649,2024-06-22,1,I found the perfect home for my family. Couldn't be happier!
1868,2230,596,354,2024-06-22,3,I appreciate the transparency and professionalism throughout the transaction.
1869,2682,762,2388,2024-06-23,5,"The house had some issues, but they were addressed promptly by the seller."
1870,1910,67,1469,2024-06-23,5,"There were some delays, but the final result was worth the wait."
1871,1008,91,450,2024-06-23,3,The house was in excellent condition and exceeded my expectations.
1872,1596,156,3749,2024-06-24,3,"The process was a bit slow, but overall, I am satisfied with the outcome."
