appointment_id,client_id,agent_id,house_id,appointment_date,appointment_time,status,comments
27696,2486,32,679,2024-06-16,23:14:14,cancelled,"Good service overall, but there were some delays in responses."
27697,1654,30,886,2024-06-16,05:14:47,completed,Excellent service provided by the agent. Very knowledgeable and helpful.
27698,1842,10,346,2024-06-16,07:35:26,scheduled,The agent was very attentive and addressed all my concerns promptly.
27699,1306,16,456,2024-06-16,20:29:08,scheduled,I am very pleased with the service. The agent went above and beyond to help.
27700,2944,3,995,2024-06-16,04:49:22,cancelled,The agent was very professional and courteous throughout the entire process.
27701,122,22,92,2024-06-16,12:06:33,completed,I appreciate the agent's professionalism and attention to detail.
27702,1356,31,245,2024-06-16,18:03:01,completed,The agent was very professional and courteous throughout the entire process.
27703,1981,37,632,2024-06-16,09:05:34,completed,The agent provided excellent support and made the process smooth and easy.
27704,1150,22,406,2024-06-16,18:30:13,completed,The agent was very professional and courteous throughout the entire process.
27705,2847,39,495,2024-06-16,13:30:12,cancelled,The agent was very attentive and addressed all my concerns promptly.
27706,2882,15,634,2024-06-16,17:59:24,scheduled,"Good service overall, but there were some delays in responses."
27707,2616,46,10,2024-06-16,19:15:35,completed,The agent provided excellent support and made the process smooth and easy.
27708,815,13,679,2024-06-16,10:03:27,cancelled,I am very pleased with the service. The agent went above and beyond to help.
27709,1562,47,493,2024-06-16,17:03:43,scheduled,Excellent service provided by the agent. Very knowledgeable and helpful.
27710,1281,2,69,2024-06-16,01:20:29,completed,The agent was very attentive and addressed all my concerns promptly.
27711,711,41,202,2024-06-16,10:38:17,completed,"The service was satisfactory, but there is room for improvement in communication."
27712,1208,25,507,2024-06-16,20:53:01,cancelled,I appreciate the agent's professionalism and attention to detail.
27713,2522,5,180,2024-06-17,04:56:58,completed,The agent's expertise in the market was evident and very reassuring.
27714,2154,23,262,2024-06-17,03:10:20,completed,The agent was very professional and courteous throughout the entire process.
27715,1900,39,359,2024-06-17,09:47:35,scheduled,The agent provided excellent support and made the process smooth and easy.
27716,1326,31,495,2024-06-17,04:06:13,scheduled,"Good service overall, but there were some delays in responses."
27717,1184,20,91,2024-06-17,17:16:25,cancelled,The agent was very attentive and addressed all my concerns promptly.
27718,863,14,524,2024-06-17,03:24:02,cancelled,Excellent service provided by the agent. Very knowledgeable and helpful.
27719,1673,44,149,2024-06-17,10:24:22,scheduled,The agent provided excellent support and made the process smooth and easy.
27720,728,38,909,2024-06-17,06:20:28,scheduled,The agent was patient and explained everything clearly. Great service!
27721,2416,21,656,2024-06-17,18:58:40,scheduled,The agent's expertise in the market was evident and very reassuring.
27722,1147,22,100,2024-06-17,02:51:23,completed,The agent was very professional and courteous throughout the entire process.
27723,1562,3,297,2024-06-17,23:10:04,completed,"The service was satisfactory, but there is room for improvement in communication."
27724,2437,2,15,2024-06-17,06:46:48,completed,Excellent service provided by the agent. Very knowledgeable and helpful.
27725,1261,4,430,2024-06-17,08:39:25,scheduled,Excellent service provided by the agent. Very knowledgeable and helpful.
27726,347,19,483,2024-06-17,05:20:00,scheduled,The agent was patient and explained everything clearly. Great service!
27727,1903,37,362,2024-06-17,14:30:20,scheduled,"Good service overall, but there were some delays in responses."
27728,718,33,655,2024-06-17,20:06:01,scheduled,The agent was very professional and courteous throughout the entire process.
27729,884,37,413,2024-06-17,23:29:34,completed,I am very pleased with the service. The agent went above and beyond to help.
27730,882,31,755,2024-06-17,21:47:26,completed,The agent provided excellent support and made the process smooth and easy.
27731,1111,29,335,2024-06-17,10:50:40,cancelled,The agent was very professional and courteous throughout the entire process.
27732,2257,32,239,2024-06-17,22:40:09,scheduled,The agent was patient and explained everything clearly. Great service!
27733,754,35,898,2024-06-17,04:00:33,cancelled,I appreciate the agent's professionalism and attention to detail.
27734,1242,7,956,2024-06-17,04:11:13,scheduled,The agent was patient and explained everything clearly. Great service!
27735,1209,4,489,2024-06-17,10:53:58,completed,The agent's expertise in the market was evident and very reassuring.
27736,2624,2,775,2024-06-17,03:58:30,completed,The agent was very attentive and addressed all my concerns promptly.
27737,912,36,65,2024-06-17,12:59:02,completed,Excellent service provided by the agent. Very knowledgeable and helpful.
27738,1362,24,663,2024-06-17,05:59:02,cancelled,The agent was very professional and courteous throughout the entire process.
27739,1736,31,63,2024-06-17,05:45:51,cancelled,The agent was very attentive and addressed all my concerns promptly.
27740,2952,19,279,2024-06-17,13:33:15,cancelled,The agent's expertise in the market was evident and very reassuring.
27741,2836,36,170,2024-06-17,00:28:29,cancelled,The agent was very professional and courteous throughout the entire process.
27742,2401,48,532,2024-06-17,16:06:58,completed,"Good service overall, but there were some delays in responses."
27743,1835,34,126,2024-06-17,06:49:01,completed,Excellent service provided by the agent. Very knowledgeable and helpful.
27744,1812,21,73,2024-06-17,00:13:55,cancelled,I am very pleased with the service. The agent went above and beyond to help.
27745,1540,13,104,2024-06-17,00:06:01,scheduled,The agent's expertise in the market was evident and very reassuring.
27746,825,30,70,2024-06-17,10:53:19,scheduled,The agent was patient and explained everything clearly. Great service!
27747,154,29,15,2024-06-17,14:43:49,completed,The agent provided excellent support and made the process smooth and easy.
27748,1408,17,249,2024-06-17,02:21:07,scheduled,I appreciate the agent's professionalism and attention to detail.
27749,2634,38,738,2024-06-17,23:03:25,scheduled,"The service was satisfactory, but there is room for improvement in communication."
27750,231,40,191,2024-06-17,09:41:36,scheduled,The agent was patient and explained everything clearly. Great service!
27751,2720,17,788,2024-06-17,11:39:44,scheduled,"The service was satisfactory, but there is room for improvement in communication."
27752,1844,22,93,2024-06-17,12:21:50,cancelled,"The service was satisfactory, but there is room for improvement in communication."
27753,1145,6,850,2024-06-17,21:05:03,completed,I appreciate the agent's professionalism and attention to detail.
27754,2733,21,638,2024-06-17,22:07:17,completed,The agent was patient and explained everything clearly. Great service!
27755,872,3,853,2024-06-17,15:26:48,cancelled,The agent was very professional and courteous throughout the entire process.
27756,1423,13,350,2024-06-17,14:27:37,scheduled,Excellent service provided by the agent. Very knowledgeable and helpful.
27757,2509,16,664,2024-06-17,02:32:53,scheduled,The agent's expertise in the market was evident and very reassuring.
27758,1805,24,163,2024-06-17,10:50:50,completed,The agent's expertise in the market was evident and very reassuring.
27759,1284,49,453,2024-06-17,08:31:02,cancelled,"The service was satisfactory, but there is room for improvement in communication."
27760,2041,35,482,2024-06-17,21:52:29,cancelled,"Good service overall, but there were some delays in responses."
27761,1215,38,833,2024-06-17,10:24:32,completed,"Good service overall, but there were some delays in responses."
27762,630,15,258,2024-06-17,10:24:28,scheduled,"The service was satisfactory, but there is room for improvement in communication."
27763,1951,14,807,2024-06-17,10:33:28,completed,The agent provided excellent support and made the process smooth and easy.
27764,818,21,423,2024-06-17,18:14:32,scheduled,"Good service overall, but there were some delays in responses."
27765,339,38,253,2024-06-18,07:51:19,cancelled,I am very pleased with the service. The agent went above and beyond to help.
27766,1950,20,146,2024-06-18,23:08:58,cancelled,"The service was satisfactory, but there is room for improvement in communication."
27767,15,21,962,2024-06-18,18:15:07,cancelled,The agent was patient and explained everything clearly. Great service!
27768,2541,43,483,2024-06-18,06:14:54,cancelled,The agent provided excellent support and made the process smooth and easy.
27769,1665,15,400,2024-06-18,07:32:07,cancelled,The agent's expertise in the market was evident and very reassuring.
27770,278,19,653,2024-06-18,11:58:43,cancelled,The agent provided excellent support and made the process smooth and easy.
27771,507,20,542,2024-06-18,12:21:13,cancelled,The agent's expertise in the market was evident and very reassuring.
27772,1157,17,57,2024-06-18,21:31:57,cancelled,The agent was very professional and courteous throughout the entire process.
27773,2158,3,716,2024-06-18,11:59:13,cancelled,The agent was very attentive and addressed all my concerns promptly.
27774,1976,44,221,2024-06-18,23:29:13,cancelled,Excellent service provided by the agent. Very knowledgeable and helpful.
27775,1187,44,746,2024-06-18,12:26:22,completed,The agent provided excellent support and made the process smooth and easy.
27776,1597,48,238,2024-06-18,15:28:55,completed,The agent provided excellent support and made the process smooth and easy.
27777,2858,7,431,2024-06-18,05:44:03,completed,I appreciate the agent's professionalism and attention to detail.
27778,819,27,674,2024-06-18,19:52:18,cancelled,The agent was very attentive and addressed all my concerns promptly.
27779,2716,19,848,2024-06-18,03:55:39,completed,The agent was very professional and courteous throughout the entire process.
27780,1936,50,163,2024-06-18,06:21:49,completed,The agent's expertise in the market was evident and very reassuring.
27781,2564,4,366,2024-06-18,19:12:48,cancelled,The agent was patient and explained everything clearly. Great service!
27782,602,50,110,2024-06-18,21:58:24,scheduled,The agent was very attentive and addressed all my concerns promptly.
27783,2878,22,292,2024-06-18,03:35:09,scheduled,The agent provided excellent support and made the process smooth and easy.
27784,877,10,449,2024-06-18,13:38:51,cancelled,The agent provided excellent support and made the process smooth and easy.
27785,2903,10,82,2024-06-18,11:32:24,scheduled,The agent was very attentive and addressed all my concerns promptly.
27786,420,20,665,2024-06-18,14:54:49,cancelled,The agent was very professional and courteous throughout the entire process.
27787,899,37,714,2024-06-18,12:01:41,cancelled,"The service was satisfactory, but there is room for improvement in communication."
27788,2461,2,600,2024-06-18,15:07:30,completed,The agent provided excellent support and made the process smooth and easy.
27789,2381,28,762,2024-06-18,06:16:15,completed,The agent was patient and explained everything clearly. Great service!
27790,1634,43,716,2024-06-18,04:27:39,completed,The agent was very attentive and addressed all my concerns promptly.
27791,1311,5,755,2024-06-18,08:34:31,completed,The agent provided excellent support and made the process smooth and easy.
27792,1899,18,515,2024-06-18,14:38:59,cancelled,The agent was very attentive and addressed all my concerns promptly.
27793,2236,10,246,2024-06-18,04:23:29,cancelled,Excellent service provided by the agent. Very knowledgeable and helpful.
27794,157,37,663,2024-06-18,16:20:18,completed,Excellent service provided by the agent. Very knowledgeable and helpful.
27795,2468,5,589,2024-06-18,12:01:04,scheduled,I appreciate the agent's professionalism and attention to detail.
27796,483,11,648,2024-06-18,14:43:28,completed,The agent's expertise in the market was evident and very reassuring.
27797,1965,7,172,2024-06-18,19:09:00,cancelled,"Good service overall, but there were some delays in responses."
27798,1538,15,397,2024-06-18,22:57:00,cancelled,The agent provided excellent support and made the process smooth and easy.
27799,1786,25,738,2024-06-18,18:47:11,completed,"Good service overall, but there were some delays in responses."
27800,2292,21,303,2024-06-18,00:25:23,completed,The agent was very professional and courteous throughout the entire process.
27801,509,7,711,2024-06-18,04:49:23,completed,The agent was patient and explained everything clearly. Great service!
27802,1410,4,300,2024-06-18,10:27:10,cancelled,Excellent service provided by the agent. Very knowledgeable and helpful.
27803,1750,2,486,2024-06-18,07:53:34,cancelled,The agent was patient and explained everything clearly. Great service!
27804,1307,50,425,2024-06-18,18:52:28,completed,"Good service overall, but there were some delays in responses."
27805,2711,1,579,2024-06-18,14:49:13,completed,The agent was patient and explained everything clearly. Great service!
27806,2369,42,190,2024-06-18,21:11:04,scheduled,I am very pleased with the service. The agent went above and beyond to help.
27807,2676,40,553,2024-06-18,07:23:23,completed,I am very pleased with the service. The agent went above and beyond to help.
27808,576,6,605,2024-06-18,21:33:02,scheduled,The agent's expertise in the market was evident and very reassuring.
27809,795,47,682,2024-06-18,22:11:36,completed,The agent provided excellent support and made the process smooth and easy.
27810,2440,28,883,2024-06-18,05:52:40,cancelled,The agent was very professional and courteous throughout the entire process.
27811,2572,34,364,2024-06-18,19:24:35,cancelled,I am very pleased with the service. The agent went above and beyond to help.
27812,1679,4,411,2024-06-18,14:22:35,completed,Excellent service provided by the agent. Very knowledgeable and helpful.
27813,2480,37,317,2024-06-18,08:49:37,cancelled,"Good service overall, but there were some delays in responses."
27814,2705,20,89,2024-06-18,19:07:06,scheduled,The agent was very professional and courteous throughout the entire process.
27815,691,22,270,2024-06-18,09:51:07,scheduled,I appreciate the agent's professionalism and attention to detail.
27816,2309,49,667,2024-06-18,06:02:53,completed,Excellent service provided by the agent. Very knowledgeable and helpful.
27817,405,24,82,2024-06-19,16:32:49,cancelled,Excellent service provided by the agent. Very knowledgeable and helpful.
27818,2919,40,352,2024-06-19,21:20:56,cancelled,I am very pleased with the service. The agent went above and beyond to help.
27819,2819,37,931,2024-06-19,11:38:36,cancelled,The agent provided excellent support and made the process smooth and easy.
27820,2269,5,766,2024-06-19,03:18:34,scheduled,"Good service overall, but there were some delays in responses."
27821,847,48,611,2024-06-19,08:46:14,cancelled,"Good service overall, but there were some delays in responses."
27822,2501,49,917,2024-06-19,17:36:03,scheduled,The agent was patient and explained everything clearly. Great service!
27823,887,11,337,2024-06-19,15:19:45,scheduled,"Good service overall, but there were some delays in responses."
27824,2087,50,687,2024-06-19,18:44:42,completed,I am very pleased with the service. The agent went above and beyond to help.
27825,339,28,363,2024-06-19,18:21:06,completed,The agent was patient and explained everything clearly. Great service!
27826,2499,19,541,2024-06-19,01:07:56,cancelled,The agent's expertise in the market was evident and very reassuring.
27827,548,1,587,2024-06-19,11:35:18,cancelled,The agent was patient and explained everything clearly. Great service!
27828,1624,20,912,2024-06-19,15:04:01,cancelled,"The service was satisfactory, but there is room for improvement in communication."
27829,1438,22,292,2024-06-19,09:54:44,scheduled,"The service was satisfactory, but there is room for improvement in communication."
27830,1157,39,596,2024-06-19,04:16:01,scheduled,The agent was very professional and courteous throughout the entire process.
27831,574,8,375,2024-06-19,01:33:06,cancelled,"Good service overall, but there were some delays in responses."
27832,2561,1,566,2024-06-19,13:25:50,completed,"The service was satisfactory, but there is room for improvement in communication."
27833,1458,50,20,2024-06-19,01:57:12,scheduled,"Good service overall, but there were some delays in responses."
27834,1248,30,354,2024-06-19,03:04:27,cancelled,I am very pleased with the service. The agent went above and beyond to help.
27835,2296,13,927,2024-06-19,21:38:18,scheduled,"Good service overall, but there were some delays in responses."
27836,1693,20,851,2024-06-19,14:14:00,scheduled,"The service was satisfactory, but there is room for improvement in communication."
27837,1151,29,978,2024-06-19,12:57:09,cancelled,The agent was patient and explained everything clearly. Great service!
27838,6,26,656,2024-06-19,11:56:14,scheduled,I appreciate the agent's professionalism and attention to detail.
27839,719,20,385,2024-06-19,23:27:00,completed,The agent was very professional and courteous throughout the entire process.
27840,851,36,304,2024-06-19,04:37:23,cancelled,The agent was very professional and courteous throughout the entire process.
27841,203,45,135,2024-06-19,15:13:45,scheduled,The agent was very attentive and addressed all my concerns promptly.
27842,273,49,640,2024-06-19,09:26:14,cancelled,The agent's expertise in the market was evident and very reassuring.
27843,2362,21,32,2024-06-19,08:11:46,scheduled,The agent was very attentive and addressed all my concerns promptly.
27844,615,34,129,2024-06-19,08:54:31,scheduled,The agent was patient and explained everything clearly. Great service!
27845,688,17,541,2024-06-19,09:46:54,completed,I appreciate the agent's professionalism and attention to detail.
27846,1853,15,916,2024-06-19,12:08:34,cancelled,The agent provided excellent support and made the process smooth and easy.
27847,153,44,319,2024-06-19,00:05:54,cancelled,The agent was very attentive and addressed all my concerns promptly.
27848,2572,45,852,2024-06-19,07:46:57,cancelled,The agent was patient and explained everything clearly. Great service!
27849,2722,22,610,2024-06-19,18:19:50,cancelled,"Good service overall, but there were some delays in responses."
27850,468,24,522,2024-06-19,15:45:36,cancelled,I appreciate the agent's professionalism and attention to detail.
27851,703,41,560,2024-06-19,02:55:51,scheduled,The agent provided excellent support and made the process smooth and easy.
27852,934,4,791,2024-06-19,22:28:44,scheduled,"Good service overall, but there were some delays in responses."
27853,1641,14,25,2024-06-19,12:20:53,completed,Excellent service provided by the agent. Very knowledgeable and helpful.
27854,541,41,977,2024-06-19,00:32:19,cancelled,The agent was very professional and courteous throughout the entire process.
27855,299,32,943,2024-06-19,15:51:37,scheduled,The agent's expertise in the market was evident and very reassuring.
27856,1949,5,754,2024-06-19,11:11:05,cancelled,The agent's expertise in the market was evident and very reassuring.
27857,789,22,630,2024-06-19,05:43:05,completed,The agent was very professional and courteous throughout the entire process.
27858,2593,33,122,2024-06-19,03:25:25,scheduled,The agent's expertise in the market was evident and very reassuring.
27859,1276,29,768,2024-06-19,08:06:20,completed,I am very pleased with the service. The agent went above and beyond to help.
27860,319,17,300,2024-06-19,12:28:43,cancelled,Excellent service provided by the agent. Very knowledgeable and helpful.
27861,1527,33,423,2024-06-19,03:29:00,completed,The agent was very attentive and addressed all my concerns promptly.
27862,385,12,496,2024-06-19,02:24:19,scheduled,The agent was very professional and courteous throughout the entire process.
27863,404,48,214,2024-06-19,05:07:08,completed,The agent was very attentive and addressed all my concerns promptly.
27864,1196,25,353,2024-06-19,05:23:08,completed,The agent provided excellent support and made the process smooth and easy.
27865,2900,39,51,2024-06-19,07:49:00,scheduled,The agent provided excellent support and made the process smooth and easy.
27866,881,38,954,2024-06-19,09:27:08,cancelled,Excellent service provided by the agent. Very knowledgeable and helpful.
27867,2737,3,819,2024-06-19,10:30:31,completed,I am very pleased with the service. The agent went above and beyond to help.
27868,2894,20,681,2024-06-19,02:12:31,completed,The agent was very attentive and addressed all my concerns promptly.
27869,19,12,94,2024-06-20,04:54:04,completed,"The service was satisfactory, but there is room for improvement in communication."
27870,2758,21,33,2024-06-20,22:09:26,completed,I am very pleased with the service. The agent went above and beyond to help.
27871,1228,46,801,2024-06-20,14:37:54,cancelled,The agent provided excellent support and made the process smooth and easy.
27872,136,29,69,2024-06-20,08:14:42,cancelled,The agent's expertise in the market was evident and very reassuring.
27873,2731,18,221,2024-06-20,11:30:32,scheduled,"The service was satisfactory, but there is room for improvement in communication."
27874,1812,36,129,2024-06-20,10:20:28,cancelled,The agent provided excellent support and made the process smooth and easy.
27875,2481,12,477,2024-06-20,12:47:07,cancelled,The agent was patient and explained everything clearly. Great service!
27876,1109,15,391,2024-06-20,14:15:29,completed,I am very pleased with the service. The agent went above and beyond to help.
27877,872,7,236,2024-06-20,03:55:36,scheduled,The agent's expertise in the market was evident and very reassuring.
27878,2371,7,617,2024-06-20,05:38:12,scheduled,The agent's expertise in the market was evident and very reassuring.
27879,1475,49,773,2024-06-20,22:17:29,completed,I appreciate the agent's professionalism and attention to detail.
27880,1867,15,967,2024-06-20,05:44:35,completed,The agent was patient and explained everything clearly. Great service!
27881,1405,49,673,2024-06-20,05:01:08,cancelled,The agent provided excellent support and made the process smooth and easy.
27882,563,20,763,2024-06-20,08:09:11,scheduled,The agent provided excellent support and made the process smooth and easy.
27883,2485,1,972,2024-06-20,11:41:23,scheduled,"The service was satisfactory, but there is room for improvement in communication."
27884,1298,50,815,2024-06-20,08:39:46,cancelled,"Good service overall, but there were some delays in responses."
27885,2887,20,532,2024-06-20,00:54:02,completed,I am very pleased with the service. The agent went above and beyond to help.
27886,1167,24,931,2024-06-20,04:01:30,scheduled,"The service was satisfactory, but there is room for improvement in communication."
27887,928,26,660,2024-06-20,03:45:20,cancelled,"The service was satisfactory, but there is room for improvement in communication."
27888,1698,2,885,2024-06-20,00:36:44,scheduled,"The service was satisfactory, but there is room for improvement in communication."
27889,1748,15,76,2024-06-20,21:15:12,scheduled,Excellent service provided by the agent. Very knowledgeable and helpful.
27890,2266,31,792,2024-06-20,01:48:14,completed,I appreciate the agent's professionalism and attention to detail.
27891,527,22,403,2024-06-20,10:34:41,completed,The agent was very professional and courteous throughout the entire process.
27892,1881,21,9,2024-06-20,01:32:48,completed,The agent's expertise in the market was evident and very reassuring.
27893,2627,10,183,2024-06-20,22:16:57,scheduled,The agent was very professional and courteous throughout the entire process.
27894,2289,41,974,2024-06-20,14:41:15,cancelled,The agent was very attentive and addressed all my concerns promptly.
27895,712,49,191,2024-06-20,06:21:59,completed,The agent was very attentive and addressed all my concerns promptly.
27896,315,43,759,2024-06-20,23:34:59,completed,The agent was patient and explained everything clearly. Great service!
27897,1996,24,959,2024-06-20,18:29:41,cancelled,I am very pleased with the service. The agent went above and beyond to help.
27898,2070,3,493,2024-06-20,21:20:57,cancelled,I appreciate the agent's professionalism and attention to detail.
27899,2627,12,717,2024-06-20,00:23:12,scheduled,"Good service overall, but there were some delays in responses."
27900,770,26,480,2024-06-20,07:08:12,completed,The agent was patient and explained everything clearly. Great service!
27901,1110,1,892,2024-06-20,00:11:49,completed,The agent was patient and explained everything clearly. Great service!
27902,301,36,456,2024-06-20,19:27:30,completed,The agent provided excellent support and made the process smooth and easy.
27903,674,47,862,2024-06-20,10:01:01,cancelled,"The service was satisfactory, but there is room for improvement in communication."
27904,2266,1,262,2024-06-20,08:21:36,scheduled,Excellent service provided by the agent. Very knowledgeable and helpful.
27905,317,48,283,2024-06-20,11:33:36,scheduled,The agent was very attentive and addressed all my concerns promptly.
27906,2048,30,207,2024-06-20,03:05:07,completed,The agent was very attentive and addressed all my concerns promptly.
27907,427,48,423,2024-06-20,09:03:37,scheduled,The agent was very attentive and addressed all my concerns promptly.
27908,2140,32,517,2024-06-20,19:25:48,completed,The agent was very professional and courteous throughout the entire process.
27909,1006,28,312,2024-06-20,13:35:26,scheduled,"Good service overall, but there were some delays in responses."
27910,688,48,248,2024-06-20,18:34:05,cancelled,I appreciate the agent's professionalism and attention to detail.
27911,2827,38,178,2024-06-20,22:16:49,cancelled,"Good service overall, but there were some delays in responses."
27912,1350,1,313,2024-06-20,18:56:34,cancelled,I appreciate the agent's professionalism and attention to detail.
27913,2024,11,115,2024-06-20,06:15:34,completed,I appreciate the agent's professionalism and attention to detail.
27914,2480,26,579,2024-06-20,08:05:32,cancelled,"The service was satisfactory, but there is room for improvement in communication."
27915,1476,44,255,2024-06-20,01:27:30,scheduled,"Good service overall, but there were some delays in responses."
27916,1127,26,975,2024-06-20,15:47:27,scheduled,The agent was very attentive and addressed all my concerns promptly.
27917,2228,7,41,2024-06-20,17:02:41,completed,I am very pleased with the service. The agent went above and beyond to help.
27918,628,43,141,2024-06-20,23:34:19,scheduled,"The service was satisfactory, but there is room for improvement in communication."
27919,2338,6,960,2024-06-20,20:07:35,completed,"Good service overall, but there were some delays in responses."
27920,2334,42,348,2024-06-20,08:08:00,cancelled,The agent was very professional and courteous throughout the entire process.
27921,941,16,867,2024-06-21,11:38:39,completed,The agent provided excellent support and made the process smooth and easy.
27922,2237,36,584,2024-06-21,00:55:31,scheduled,The agent was very professional and courteous throughout the entire process.
27923,2394,23,986,2024-06-21,02:36:39,scheduled,"Good service overall, but there were some delays in responses."
27924,2524,10,843,2024-06-21,15:07:22,scheduled,"Good service overall, but there were some delays in responses."
27925,1929,46,825,2024-06-21,14:02:12,completed,The agent was very attentive and addressed all my concerns promptly.
27926,693,36,72,2024-06-21,05:40:28,cancelled,I appreciate the agent's professionalism and attention to detail.
27927,711,9,508,2024-06-21,06:25:01,completed,The agent was very attentive and addressed all my concerns promptly.
27928,1253,16,367,2024-06-21,17:18:13,cancelled,The agent's expertise in the market was evident and very reassuring.
27929,173,14,379,2024-06-21,11:25:46,completed,The agent was very professional and courteous throughout the entire process.
27930,2851,3,621,2024-06-21,10:27:21,cancelled,The agent was very attentive and addressed all my concerns promptly.
27931,1140,44,410,2024-06-21,04:29:29,completed,The agent was patient and explained everything clearly. Great service!
27932,1153,18,303,2024-06-21,01:33:53,completed,The agent's expertise in the market was evident and very reassuring.
27933,1709,10,90,2024-06-21,19:45:46,cancelled,The agent was patient and explained everything clearly. Great service!
27934,1604,19,202,2024-06-21,14:07:42,cancelled,The agent was very attentive and addressed all my concerns promptly.
27935,1544,20,825,2024-06-21,19:15:52,completed,The agent provided excellent support and made the process smooth and easy.
27936,313,24,278,2024-06-21,23:13:21,scheduled,The agent provided excellent support and made the process smooth and easy.
27937,331,45,591,2024-06-21,22:56:34,cancelled,I appreciate the agent's professionalism and attention to detail.
27938,874,42,28,2024-06-21,21:07:26,cancelled,The agent was patient and explained everything clearly. Great service!
27939,1441,26,344,2024-06-21,21:22:11,completed,I appreciate the agent's professionalism and attention to detail.
27940,640,29,419,2024-06-21,07:19:06,completed,The agent was very attentive and addressed all my concerns promptly.
27941,2034,35,698,2024-06-21,20:35:09,completed,The agent was very attentive and addressed all my concerns promptly.
27942,1804,30,491,2024-06-21,18:02:27,scheduled,The agent was very attentive and addressed all my concerns promptly.
27943,2905,6,287,2024-06-21,09:15:58,cancelled,The agent's expertise in the market was evident and very reassuring.
27944,1156,23,312,2024-06-21,01:13:49,cancelled,"The service was satisfactory, but there is room for improvement in communication."
27945,2295,25,141,2024-06-21,08:52:14,scheduled,The agent was very professional and courteous throughout the entire process.
27946,2845,20,326,2024-06-21,22:28:04,completed,The agent was very attentive and addressed all my concerns promptly.
27947,85,31,805,2024-06-21,19:58:38,completed,The agent was very professional and courteous throughout the entire process.
27948,2856,33,55,2024-06-21,13:09:04,cancelled,The agent was patient and explained everything clearly. Great service!
27949,2107,7,784,2024-06-21,20:25:25,scheduled,The agent was very professional and courteous throughout the entire process.
27950,1184,33,619,2024-06-21,00:40:51,cancelled,I am very pleased with the service. The agent went above and beyond to help.
27951,2819,10,607,2024-06-21,18:15:50,cancelled,The agent was very attentive and addressed all my concerns promptly.
27952,408,4,431,2024-06-21,19:45:53,cancelled,I am very pleased with the service. The agent went above and beyond to help.
27953,635,12,94,2024-06-21,17:39:06,cancelled,"Good service overall, but there were some delays in responses."
27954,1188,47,470,2024-06-21,07:18:24,completed,The agent was very attentive and addressed all my concerns promptly.
27955,1041,38,124,2024-06-21,19:32:47,cancelled,The agent provided excellent support and made the process smooth and easy.
27956,1467,33,677,2024-06-21,22:04:16,scheduled,The agent was patient and explained everything clearly. Great service!
27957,1099,1,45,2024-06-21,17:49:56,scheduled,"Good service overall, but there were some delays in responses."
27958,1215,22,829,2024-06-21,09:14:31,cancelled,"Good service overall, but there were some delays in responses."
27959,2762,28,444,2024-06-21,04:08:28,cancelled,The agent was patient and explained everything clearly. Great service!
27960,2974,18,737,2024-06-21,13:21:02,cancelled,"Good service overall, but there were some delays in responses."
27961,2277,20,463,2024-06-21,19:43:46,scheduled,The agent was very professional and courteous throughout the entire process.
27962,2729,46,504,2024-06-21,13:21:26,completed,"Good service overall, but there were some delays in responses."
27963,1036,42,957,2024-06-21,17:12:34,completed,The agent was very professional and courteous throughout the entire process.
27964,1798,32,810,2024-06-21,21:58:57,completed,The agent was very professional and courteous throughout the entire process.
27965,2676,19,393,2024-06-21,09:04:17,cancelled,The agent was very attentive and addressed all my concerns promptly.
27966,1873,3,845,2024-06-21,11:26:41,scheduled,Excellent service provided by the agent. Very knowledgeable and helpful.
27967,46,31,392,2024-06-21,12:15:32,scheduled,"The service was satisfactory, but there is room for improvement in communication."
27968,1880,19,779,2024-06-21,09:24:13,completed,The agent provided excellent support and made the process smooth and easy.
27969,1131,4,815,2024-06-21,09:27:36,completed,The agent was very attentive and addressed all my concerns promptly.
27970,1334,46,715,2024-06-21,00:23:50,completed,I appreciate the agent's professionalism and attention to detail.
27971,2811,44,193,2024-06-21,07:07:19,scheduled,Excellent service provided by the agent. Very knowledgeable and helpful.
27972,533,44,968,2024-06-21,08:37:20,cancelled,The agent was patient and explained everything clearly. Great service!
27973,1505,47,637,2024-06-22,20:11:15,cancelled,"Good service overall, but there were some delays in responses."
27974,1077,37,476,2024-06-22,17:15:35,cancelled,"The service was satisfactory, but there is room for improvement in communication."
27975,143,36,860,2024-06-22,19:54:45,cancelled,The agent was very attentive and addressed all my concerns promptly.
27976,2490,24,715,2024-06-22,01:26:24,scheduled,The agent's expertise in the market was evident and very reassuring.
27977,2458,18,245,2024-06-22,02:12:42,cancelled,The agent was very attentive and addressed all my concerns promptly.
27978,493,35,275,2024-06-22,16:04:51,cancelled,The agent was patient and explained everything clearly. Great service!
27979,1405,22,413,2024-06-22,08:52:05,completed,The agent was very professional and courteous throughout the entire process.
27980,2962,8,707,2024-06-22,02:06:18,completed,The agent was very professional and courteous throughout the entire process.
27981,140,31,296,2024-06-22,17:55:19,cancelled,The agent's expertise in the market was evident and very reassuring.
27982,1539,23,388,2024-06-22,18:09:17,cancelled,The agent was very professional and courteous throughout the entire process.
27983,2027,22,877,2024-06-22,11:36:53,scheduled,"The service was satisfactory, but there is room for improvement in communication."
27984,251,34,889,2024-06-22,12:24:19,cancelled,I appreciate the agent's professionalism and attention to detail.
